"id_user","entropy","layer_1","layer_2","layer_3","layer_4","class","class2"
"50,248",0.6931471806,0,0,0,8,ordinary,ordinary
"50,249",0,1,1,0,1,ordinary,ordinary
"50,251",0,1,1,0,0,ordinary,ordinary
"50,252",0,0,0,0,1,ordinary,ordinary
"50,259",0.6931471806,6,3,0,0,ordinary,ordinary
"50,262",0,1,0,1,0,ordinary,ordinary
"50,266",0.6931471806,2,1,0,0,ordinary,ordinary
"50,267",0,4,0,4,4,ordinary,ordinary
"50,270",1.0042424731,7,0,2,0,ordinary,ordinary
"50,271",0,0,0,1,1,ordinary,ordinary
"50,274",0,3,0,3,0,top_5_10,outstanding
"50,277",0,0,1,0,0,ordinary,ordinary
"50,282",0.6931471806,1,0,2,0,ordinary,ordinary
"50,285",0.6365141683,6,2,2,0,ordinary,ordinary
"50,293",0,2,0,2,0,ordinary,ordinary
"50,299",0,1,0,1,0,ordinary,ordinary
"50,305",0,1,1,1,0,ordinary,ordinary
"50,306",1.2991026351,9,0,10,0,ordinary,ordinary
"50,308",0.6931471806,2,0,0,0,ordinary,ordinary
"50,309",2.6540657324,14,0,12,9,ordinary,ordinary
"50,312",0,0,0,1,0,ordinary,ordinary
"50,316",1.377819508,13,0,3,0,ordinary,ordinary
"50,319",3.4979415015,5,0,15,3,top_10_15,outstanding
"50,327",1.9946247634,7,0,19,8,ordinary,ordinary
"50,330",0,1,0,1,0,ordinary,ordinary
"50,335",0,3,0,2,2,ordinary,ordinary
"50,337",0,0,0,1,0,ordinary,ordinary
"50,342",0,2,0,1,1,ordinary,ordinary
"50,344",0.6931471806,4,2,0,0,ordinary,ordinary
"50,346",0,1,0,1,1,ordinary,ordinary
"50,347",3.8875118311,6,6,17,1,top_5,outstanding
"50,351",0.6931471806,0,0,10,0,ordinary,ordinary
"50,354",0.6931471806,1,0,2,0,ordinary,ordinary
"50,356",0,7,7,7,0,ordinary,ordinary
"50,365",0,0,0,1,0,ordinary,ordinary
"50,366",0,0,1,1,0,ordinary,ordinary
"50,368",0,0,1,0,0,ordinary,ordinary
"50,370",0.6931471806,1,0,2,0,ordinary,ordinary
"50,373",1.7917594692,3,2,2,0,ordinary,ordinary
"50,375",0,0,0,2,1,ordinary,ordinary
"50,384",0,1,1,0,1,ordinary,ordinary
"50,389",0,0,0,2,0,ordinary,ordinary
"50,391",0,1,1,1,0,ordinary,ordinary
"50,393",0.6931471806,2,0,1,0,ordinary,ordinary
"50,400",0,0,1,1,0,ordinary,ordinary
"50,401",0.6931471806,0,1,2,0,ordinary,ordinary
"50,403",0,1,0,1,0,ordinary,ordinary
"50,405",0.6931471806,0,6,3,0,ordinary,ordinary
"50,407",0,1,1,0,0,ordinary,ordinary
"50,408",0.6931471806,0,0,2,0,ordinary,ordinary
"50,414",0,1,0,1,1,ordinary,ordinary
"50,417",0,1,1,1,0,ordinary,ordinary
"50,420",3.8961900014,17,10,13,12,top_5_10,outstanding
"50,423",4.2326080568,31,13,20,0,ordinary,ordinary
"50,426",1.7917594692,6,3,3,0,ordinary,ordinary
"50,428",0,0,6,0,0,ordinary,ordinary
"50,438",0,0,0,1,0,ordinary,ordinary
"50,443",0,1,1,0,1,ordinary,ordinary
"50,456",0,5,2,2,0,top_10_15,outstanding
"50,460",0,1,0,1,1,ordinary,ordinary
"50,466",0,2,2,2,0,ordinary,ordinary
"50,467",0,0,2,2,0,ordinary,ordinary
"50,468",0,0,3,3,0,ordinary,ordinary
"50,471",0,1,0,0,0,ordinary,ordinary
"50,473",0.6931471806,1,0,2,0,ordinary,ordinary
"50,480",0,1,1,0,0,ordinary,ordinary
"50,481",0,1,0,0,0,ordinary,ordinary
"50,484",1.0397207708,1,2,2,4,ordinary,ordinary
"50,486",0,0,2,2,2,ordinary,ordinary
"50,492",1.0986122887,0,0,3,0,ordinary,ordinary
"50,493",0,1,0,0,1,ordinary,ordinary
"50,496",0,1,0,0,0,ordinary,ordinary
"50,501",1.9644284362,7,0,5,2,ordinary,ordinary
"50,503",0.6931471806,0,0,2,0,ordinary,ordinary
"50,506",0.6931471806,0,0,2,4,ordinary,ordinary
"50,509",0,1,4,4,0,ordinary,ordinary
"50,512",0,2,0,0,0,ordinary,ordinary
"50,520",0.6931471806,0,4,8,0,ordinary,ordinary
"50,522",0,1,0,1,1,ordinary,ordinary
"50,532",0.6931471806,0,0,6,0,ordinary,ordinary
"50,536",0,1,1,1,0,ordinary,ordinary
"50,538",0.6931471806,1,0,2,0,ordinary,ordinary
"50,545",0,0,0,3,0,ordinary,ordinary
"50,548",0.6931471806,6,3,0,0,ordinary,ordinary
"50,550",0,1,0,1,0,ordinary,ordinary
"50,551",0.6931471806,0,0,2,0,ordinary,ordinary
"50,553",2.0104311539,0,0,8,9,ordinary,ordinary
"50,558",0.6931471806,1,0,2,0,ordinary,ordinary
"50,560",1.0986122887,0,0,3,0,ordinary,ordinary
"50,561",0,0,0,2,0,ordinary,ordinary
"50,562",0,0,0,1,1,ordinary,ordinary
"50,565",0,1,0,1,1,ordinary,ordinary
"50,572",0.6931471806,4,2,0,5,ordinary,ordinary
"50,573",0,0,0,3,0,ordinary,ordinary
"50,576",9.1580389028,41,22,50,13,top_5,outstanding
"50,578",0.6931471806,0,2,0,1,ordinary,ordinary
"50,585",0,0,1,0,0,ordinary,ordinary
"50,594",0,0,0,1,0,ordinary,ordinary
"50,597",0,1,0,0,1,ordinary,ordinary
"50,603",0.6931471806,0,0,4,2,ordinary,ordinary
"50,606",0,0,0,1,1,ordinary,ordinary
"50,610",0,1,0,0,0,ordinary,ordinary
"50,611",0,1,1,0,1,ordinary,ordinary
"50,613",0.6931471806,0,0,2,0,ordinary,ordinary
"50,616",0,5,5,0,0,ordinary,ordinary
"50,617",0,1,0,1,0,ordinary,ordinary
"50,618",0,0,2,0,0,ordinary,ordinary
"50,621",0,1,1,1,1,ordinary,ordinary
"50,634",0,0,0,0,1,ordinary,ordinary
"50,635",0,0,0,1,1,ordinary,ordinary
"50,636",0,1,0,1,0,ordinary,ordinary
"50,639",0.6931471806,2,0,1,0,ordinary,ordinary
"50,645",1.2554823252,2,3,3,4,ordinary,ordinary
"50,647",0,2,2,0,4,top_10_15,outstanding
"50,651",0.6931471806,3,0,2,0,ordinary,ordinary
"50,656",0,0,0,1,1,ordinary,ordinary
"50,659",0.6931471806,0,1,2,0,ordinary,ordinary
"50,663",0,0,0,1,0,ordinary,ordinary
"50,668",0,4,0,0,0,ordinary,ordinary
"50,679",6.6612454072,29,20,23,4,top_5_10,outstanding
"50,680",0,3,0,0,0,ordinary,ordinary
"50,681",0,0,1,0,0,ordinary,ordinary
"50,689",0,0,1,1,0,ordinary,ordinary
"50,711",0,1,0,1,0,ordinary,ordinary
"50,717",3.1326086129,52,6,28,4,top_5,outstanding
"50,721",0,3,0,0,0,ordinary,ordinary
"50,723",0.6931471806,2,0,0,1,ordinary,ordinary
"50,730",0.6931471806,1,0,2,0,ordinary,ordinary
"50,732",1.9617847371,6,8,15,1,ordinary,ordinary
"50,735",0,0,1,0,0,ordinary,ordinary
"50,737",5.9448267694,22,3,12,8,top_5,outstanding
"50,740",0.6931471806,0,0,0,2,ordinary,ordinary
"50,744",2.0794415417,2,2,2,2,ordinary,ordinary
"50,745",4.0121236291,32,8,7,6,ordinary,ordinary
"50,746",0,1,0,1,0,ordinary,ordinary
"50,748",0,2,0,0,0,ordinary,ordinary
"50,750",0.6931471806,0,0,0,2,ordinary,ordinary
"50,752",0.6931471806,3,0,6,0,ordinary,ordinary
"50,754",0,1,1,0,0,ordinary,ordinary
"50,756",0,0,0,0,4,ordinary,ordinary
"50,762",1.0986122887,3,0,0,0,ordinary,ordinary
"50,763",0,1,0,0,0,ordinary,ordinary
"50,767",0.6931471806,0,2,4,0,ordinary,ordinary
"50,769",0,1,1,1,0,ordinary,ordinary
"50,773",0.6365141683,1,0,3,0,ordinary,ordinary
"50,774",0,1,0,0,0,ordinary,ordinary
"50,785",2.4793187841,7,0,14,3,ordinary,ordinary
"50,790",0,1,0,1,1,ordinary,ordinary
"50,791",0,0,1,0,1,ordinary,ordinary
"50,795",0,0,0,1,0,ordinary,ordinary
"50,796",0,1,0,1,0,ordinary,ordinary
"50,799",0,1,0,1,0,ordinary,ordinary
"50,801",0,1,1,0,0,ordinary,ordinary
"50,804",0,1,1,0,0,ordinary,ordinary
"50,805",0.6931471806,0,2,4,0,ordinary,ordinary
"50,812",0,1,0,1,0,ordinary,ordinary
"50,816",0,1,1,0,0,ordinary,ordinary
"50,817",0,1,0,1,0,ordinary,ordinary
"50,821",0,0,0,0,1,ordinary,ordinary
"50,822",1.0986122887,0,0,0,3,ordinary,ordinary
"50,829",1.3760552853,6,0,7,0,ordinary,ordinary
"50,831",0,2,11,13,0,ordinary,ordinary
"50,833",0,0,3,3,0,ordinary,ordinary
"50,836",0.6931471806,0,1,2,0,ordinary,ordinary
"50,841",0,1,0,0,1,ordinary,ordinary
"50,846",0.6931471806,0,2,0,0,ordinary,ordinary
"50,847",0,1,0,0,1,ordinary,ordinary
"50,849",0,0,0,0,1,ordinary,ordinary
"50,850",0,1,1,1,0,ordinary,ordinary
"50,852",2.948034874,31,11,9,0,top_10_15,outstanding
"50,853",0.6931471806,2,0,0,0,ordinary,ordinary
"50,854",2.2038167661,25,2,9,0,ordinary,ordinary
"50,855",4.5805448435,13,11,9,3,top_5,outstanding
"50,860",0.6931471806,2,0,0,0,ordinary,ordinary
"50,864",2.2349799188,9,2,2,2,ordinary,ordinary
"50,865",0,1,0,0,0,ordinary,ordinary
"50,866",1.0986122887,3,0,1,0,ordinary,ordinary
"50,868",0,0,1,0,1,ordinary,ordinary
"50,872",1.0986122887,3,0,0,0,ordinary,ordinary
"50,875",1.3296613489,6,0,3,0,ordinary,ordinary
"50,876",0.6931471806,1,0,2,0,ordinary,ordinary
"50,878",0,1,0,1,1,ordinary,ordinary
"50,884",0,1,0,0,0,ordinary,ordinary
"50,887",0,2,0,0,2,ordinary,ordinary
"50,892",0,0,1,1,0,ordinary,ordinary
"50,893",0,1,0,0,0,ordinary,ordinary
"50,894",0.6931471806,2,1,0,0,ordinary,ordinary
"50,895",1.0986122887,3,0,0,0,ordinary,ordinary
"50,896",0.6931471806,2,0,0,0,ordinary,ordinary
"50,900",0,1,0,1,0,ordinary,ordinary
"50,902",0,0,0,1,0,ordinary,ordinary
"50,917",0,1,1,1,0,ordinary,ordinary
"50,920",1.0397207708,4,0,0,0,ordinary,ordinary
"50,922",8.0095845426,45,17,35,17,top_5,outstanding
"50,924",0,1,0,0,0,ordinary,ordinary
"50,925",0.6931471806,2,0,1,0,ordinary,ordinary
"50,926",0,0,1,1,0,ordinary,ordinary
"50,927",0,1,0,0,0,ordinary,ordinary
"50,929",0.6931471806,0,0,2,0,ordinary,ordinary
"50,937",1.2163953243,18,0,9,0,ordinary,ordinary
"50,938",0.6931471806,1,0,2,0,ordinary,ordinary
"50,939",0.9502705392,0,1,5,0,ordinary,ordinary
"50,942",0.6931471806,0,0,12,6,ordinary,ordinary
"50,943",0,0,0,1,0,ordinary,ordinary
"50,944",0,4,0,0,4,ordinary,ordinary
"50,945",0.6931471806,1,0,2,0,ordinary,ordinary
"50,946",0.6931471806,0,1,2,0,ordinary,ordinary
"50,948",0,0,1,0,0,ordinary,ordinary
"50,949",0,0,0,1,0,ordinary,ordinary
"50,953",0,1,0,0,1,ordinary,ordinary
"50,954",0.6931471806,0,0,4,2,ordinary,ordinary
"50,963",1.0986122887,1,0,3,0,ordinary,ordinary
"50,970",0,1,0,0,1,top_10_15,outstanding
"50,983",0,1,0,0,0,ordinary,ordinary
"50,986",0,1,0,0,1,ordinary,ordinary
"50,990",0.6931471806,4,0,0,1,ordinary,ordinary
"50,991",1.4648163849,6,0,18,0,ordinary,ordinary
"50,993",0,0,0,1,1,ordinary,ordinary
"50,997",0,1,1,0,0,top_10_15,outstanding
"51,008",0.6931471806,1,0,2,0,ordinary,ordinary
"51,009",0.6931471806,2,0,2,0,ordinary,ordinary
"51,015",0.6931471806,0,1,0,2,ordinary,ordinary
"51,021",0.6931471806,0,1,2,0,ordinary,ordinary
"51,024",0.6931471806,0,1,2,0,ordinary,ordinary
"51,025",1.3862943611,4,2,4,0,ordinary,ordinary
"51,030",1.0986122887,0,0,3,0,ordinary,ordinary
"51,031",0,1,1,0,1,ordinary,ordinary
"51,033",0,1,0,0,0,ordinary,ordinary
"51,034",0,1,1,1,0,ordinary,ordinary
"51,035",0,2,2,2,0,ordinary,ordinary
"51,045",0,1,1,0,0,ordinary,ordinary
"51,046",0.6931471806,2,0,1,0,ordinary,ordinary
"51,048",0,3,0,3,0,ordinary,ordinary
"51,051",0.6931471806,2,1,0,0,ordinary,ordinary
"51,054",0,1,1,0,0,ordinary,ordinary
"51,059",0,0,0,1,0,ordinary,ordinary
"51,061",0,2,2,2,0,ordinary,ordinary
"51,065",0,0,0,1,1,ordinary,ordinary
"51,066",0,1,1,0,0,ordinary,ordinary
"51,075",4.8028607885,7,7,17,1,top_5_10,outstanding
"51,076",0,0,2,0,0,ordinary,ordinary
"51,080",0,0,0,1,0,ordinary,ordinary
"51,085",0,1,0,0,0,ordinary,ordinary
"51,086",0,1,1,1,0,ordinary,ordinary
"51,089",2.3941906559,5,0,11,1,ordinary,ordinary
"51,092",0,0,1,1,1,ordinary,ordinary
"51,093",0.6931471806,1,2,2,1,ordinary,ordinary
"51,094",0.6931471806,0,0,8,0,ordinary,ordinary
"51,095",0.6365141683,1,3,0,2,ordinary,ordinary
"51,096",0,1,0,1,0,ordinary,ordinary
"51,104",0,1,0,0,0,ordinary,ordinary
"51,110",0.6931471806,0,2,4,0,ordinary,ordinary
"51,121",0,6,0,0,0,ordinary,ordinary
"51,122",0,0,0,1,2,ordinary,ordinary
"51,128",0.6931471806,2,0,0,0,ordinary,ordinary
"51,132",0.6931471806,2,0,4,0,ordinary,ordinary
"51,140",0,0,0,1,0,ordinary,ordinary
"51,142",0,0,0,1,1,ordinary,ordinary
"51,143",0,1,0,0,0,ordinary,ordinary
"51,146",0.6931471806,2,1,0,0,ordinary,ordinary
"51,150",3.1390557893,12,6,13,0,ordinary,ordinary
"51,151",0,0,0,1,1,ordinary,ordinary
"51,153",0,1,1,1,0,ordinary,ordinary
"51,158",0,1,0,0,0,ordinary,ordinary
"51,159",0.6931471806,2,0,4,0,ordinary,ordinary
"51,168",0,0,0,1,0,ordinary,ordinary
"51,169",0.6931471806,2,0,0,0,ordinary,ordinary
"51,170",0,0,1,1,0,ordinary,ordinary
"51,173",0.3488320958,0,0,9,0,ordinary,ordinary
"51,180",0.6931471806,0,0,2,1,ordinary,ordinary
"51,182",0,0,1,0,0,ordinary,ordinary
"51,184",0,0,0,1,0,ordinary,ordinary
"51,185",0,2,0,0,0,ordinary,ordinary
"51,189",0,1,0,1,0,ordinary,ordinary
"51,191",0,0,2,2,2,ordinary,ordinary
"51,192",0,2,0,2,0,ordinary,ordinary
"51,194",0.6931471806,1,0,2,0,ordinary,ordinary
"51,195",0,1,0,0,1,ordinary,ordinary
"51,204",4.6851713418,6,2,13,11,top_5_10,outstanding
"51,205",1.3296613489,0,0,6,3,ordinary,ordinary
"51,207",0,0,0,1,0,ordinary,ordinary
"51,211",0,1,0,0,0,ordinary,ordinary
"51,219",0,0,0,0,2,ordinary,ordinary
"51,220",2.6651899063,2,4,3,7,top_5_10,outstanding
"51,221",0.2868359831,12,0,0,0,ordinary,ordinary
"51,225",0.6365141683,18,0,3,1,ordinary,ordinary
"51,228",0.6931471806,0,0,2,0,ordinary,ordinary
"51,234",0,1,1,1,0,ordinary,ordinary
"51,235",0,1,0,1,0,ordinary,ordinary
"51,236",0.6931471806,2,0,4,0,ordinary,ordinary
"51,245",0,1,0,0,0,ordinary,ordinary
"51,246",0,1,1,1,0,ordinary,ordinary
"51,247",0,1,0,1,1,ordinary,ordinary
"51,249",0.6931471806,6,0,0,0,ordinary,ordinary
"51,250",0,0,1,1,0,ordinary,ordinary
"51,252",0.6931471806,2,0,0,0,ordinary,ordinary
"51,253",0.6931471806,0,0,4,2,ordinary,ordinary
"51,255",0,0,2,2,0,ordinary,ordinary
"51,259",0.8978250504,43,6,0,0,ordinary,ordinary
"51,260",1.7734307601,10,3,3,0,ordinary,ordinary
"51,262",0.6365141683,0,0,3,0,ordinary,ordinary
"51,263",0,1,0,0,0,ordinary,ordinary
"51,264",0,1,1,1,0,ordinary,ordinary
"51,266",0.6931471806,2,0,1,0,ordinary,ordinary
"51,271",1.054920168,1,1,5,0,ordinary,ordinary
"51,273",0,0,0,1,0,ordinary,ordinary
"51,278",0.6931471806,6,0,0,0,ordinary,ordinary
"51,279",0,1,0,1,0,ordinary,ordinary
"51,281",0,2,1,1,0,ordinary,ordinary
"51,285",1.0789922079,1,0,1,7,ordinary,ordinary
"51,288",0.6931471806,0,2,1,0,ordinary,ordinary
"51,296",0,1,1,0,0,ordinary,ordinary
"51,304",0.6365141683,0,0,3,2,ordinary,ordinary
"51,312",1.0986122887,3,0,0,0,ordinary,ordinary
"51,313",0,1,0,1,0,ordinary,ordinary
"51,316",0.6931471806,0,0,4,2,ordinary,ordinary
"51,319",0,0,1,1,1,ordinary,ordinary
"51,321",0,0,4,4,0,ordinary,ordinary
"51,323",0,1,0,0,0,ordinary,ordinary
"51,325",0,0,0,1,0,ordinary,ordinary
"51,326",0,1,0,1,1,ordinary,ordinary
"51,327",0,0,1,0,0,ordinary,ordinary
"51,328",0.6931471806,4,0,8,0,ordinary,ordinary
"51,331",0,1,0,0,0,ordinary,ordinary
"51,339",0,5,0,0,0,ordinary,ordinary
"51,343",0,1,0,1,0,ordinary,ordinary
"51,350",0.6931471806,2,0,0,0,ordinary,ordinary
"51,351",0,1,1,0,0,ordinary,ordinary
"51,352",0,2,0,0,0,ordinary,ordinary
"51,357",1.0986122887,15,0,0,0,ordinary,ordinary
"51,359",0.6931471806,2,1,0,0,ordinary,ordinary
"51,363",1.5890269152,5,0,12,2,ordinary,ordinary
"51,366",0,1,1,0,1,ordinary,ordinary
"51,371",0,0,0,1,0,ordinary,ordinary
"51,374",0,3,0,0,0,ordinary,ordinary
"51,378",0.5623351446,4,2,1,0,ordinary,ordinary
"51,383",0,0,0,1,0,ordinary,ordinary
"51,387",0,0,0,2,2,ordinary,ordinary
"51,388",0,2,2,0,0,ordinary,ordinary
"51,390",0.6931471806,0,0,6,3,ordinary,ordinary
"51,391",0,1,0,0,0,ordinary,ordinary
"51,393",0.6931471806,2,0,1,0,ordinary,ordinary
"51,398",0,1,0,0,1,ordinary,ordinary
"51,399",0,1,0,0,1,ordinary,ordinary
"51,400",0.6365141683,3,1,1,0,ordinary,ordinary
"51,402",1.367965652,1,5,6,4,ordinary,ordinary
"51,403",0.6931471806,0,0,8,0,ordinary,ordinary
"51,410",0.6931471806,4,2,0,0,ordinary,ordinary
"51,414",0,1,0,1,1,ordinary,ordinary
"51,420",1.367965652,2,5,6,0,ordinary,ordinary
"51,421",0,0,0,1,0,ordinary,ordinary
"51,423",0,0,0,2,0,ordinary,ordinary
"51,426",2.9972502586,3,0,19,1,ordinary,ordinary
"51,429",0.6931471806,0,1,2,0,ordinary,ordinary
"51,431",0,0,1,1,0,ordinary,ordinary
"51,432",2.4282736375,3,0,6,0,ordinary,ordinary
"51,434",0,1,0,1,0,ordinary,ordinary
"51,436",1.0986122887,1,1,3,1,ordinary,ordinary
"51,439",0,0,0,1,1,ordinary,ordinary
"51,441",0,1,1,1,0,ordinary,ordinary
"51,442",0,0,1,1,0,ordinary,ordinary
"51,443",0,1,1,1,1,ordinary,ordinary
"51,453",2.0346444034,6,6,4,11,ordinary,ordinary
"51,454",0,0,1,1,0,ordinary,ordinary
"51,458",0,1,1,1,0,ordinary,ordinary
"51,461",1.3296613489,3,0,2,0,ordinary,ordinary
"51,464",0,0,0,1,1,ordinary,ordinary
"51,468",0,1,1,1,0,ordinary,ordinary
"51,469",0,1,0,1,0,ordinary,ordinary
"51,474",0,1,1,1,0,ordinary,ordinary
"51,475",0.6931471806,0,0,8,8,ordinary,ordinary
"51,478",2.8527052951,13,2,11,0,ordinary,ordinary
"51,479",0.6931471806,1,0,2,0,ordinary,ordinary
"51,484",1.0627375682,5,3,4,0,ordinary,ordinary
"51,486",0.6931471806,0,0,2,1,ordinary,ordinary
"51,487",0,0,1,1,1,ordinary,ordinary
"51,505",0,0,1,0,0,ordinary,ordinary
"51,507",0,1,0,0,0,ordinary,ordinary
"51,509",1.8945141848,4,0,5,0,ordinary,ordinary
"51,510",0,2,0,2,0,ordinary,ordinary
"51,512",0,0,0,1,0,ordinary,ordinary
"51,514",1.054920168,3,1,5,0,ordinary,ordinary
"51,515",0,1,1,1,0,ordinary,ordinary
"51,519",0,1,0,1,0,ordinary,ordinary
"51,522",0,1,0,1,0,ordinary,ordinary
"51,524",0,1,0,0,0,ordinary,ordinary
"51,525",0,1,1,0,0,ordinary,ordinary
"51,528",0.6931471806,2,0,2,0,ordinary,ordinary
"51,530",0,1,1,0,0,ordinary,ordinary
"51,534",1.0986122887,15,0,0,0,ordinary,ordinary
"51,537",0,1,0,1,0,ordinary,ordinary
"51,538",1.0986122887,21,0,0,0,ordinary,ordinary
"51,539",0,2,0,0,0,ordinary,ordinary
"51,540",1.0986122887,3,0,0,0,ordinary,ordinary
"51,548",0,2,0,2,0,ordinary,ordinary
"51,549",0,0,0,1,0,ordinary,ordinary
"51,552",0,0,1,0,1,ordinary,ordinary
"51,554",0.6931471806,2,0,0,0,ordinary,ordinary
"51,555",0.6931471806,0,1,2,0,ordinary,ordinary
"51,557",0,1,1,0,1,ordinary,ordinary
"51,567",0,2,2,2,0,ordinary,ordinary
"51,568",0,2,0,0,0,ordinary,ordinary
"51,574",0,0,0,1,0,ordinary,ordinary
"51,576",1.7414385693,26,0,8,3,ordinary,ordinary
"51,578",0,2,0,2,2,ordinary,ordinary
"51,583",10.8040804485,179,100,215,60,top_5,outstanding
"51,586",0.6931471806,2,0,0,0,ordinary,ordinary
"51,589",0,1,0,1,0,ordinary,ordinary
"51,590",0,2,0,2,0,ordinary,ordinary
"51,601",0,0,0,1,1,ordinary,ordinary
"51,605",2.0794415417,4,1,4,1,ordinary,ordinary
"51,608",0,0,2,2,2,ordinary,ordinary
"51,613",0,0,0,1,1,ordinary,ordinary
"51,614",0.6931471806,3,0,6,0,ordinary,ordinary
"51,616",1.3862943611,4,0,0,0,ordinary,ordinary
"51,620",1.3180238017,0,0,17,4,ordinary,ordinary
"51,623",1.1246702892,4,4,1,0,ordinary,ordinary
"51,624",0,5,4,5,1,ordinary,ordinary
"51,625",0,0,0,2,2,ordinary,ordinary
"51,630",5.0675755104,20,3,23,2,top_5,outstanding
"51,631",1.2914167691,14,4,12,0,ordinary,ordinary
"51,632",0.7803267171,13,14,12,0,ordinary,ordinary
"51,634",0,0,7,7,0,ordinary,ordinary
"51,636",0,1,1,1,0,ordinary,ordinary
"51,638",0.5004024235,0,1,5,5,ordinary,ordinary
"51,639",0,0,1,0,0,ordinary,ordinary
"51,642",0.6931471806,0,0,4,2,ordinary,ordinary
"51,643",0,5,5,0,5,ordinary,ordinary
"51,646",1.0986122887,0,0,0,9,ordinary,ordinary
"51,653",2.0250212836,33,0,7,0,ordinary,ordinary
"51,656",0,0,0,0,1,ordinary,ordinary
"51,658",0,0,0,1,0,ordinary,ordinary
"51,659",0,1,1,0,1,ordinary,ordinary
"51,662",0.6931471806,1,2,0,0,ordinary,ordinary
"51,663",0,2,0,2,2,ordinary,ordinary
"51,667",0,1,1,0,0,ordinary,ordinary
"51,673",0,2,1,0,0,ordinary,ordinary
"51,674",1.7917594692,3,0,2,0,ordinary,ordinary
"51,678",0.6931471806,4,0,2,0,ordinary,ordinary
"51,679",0.6931471806,2,0,1,0,ordinary,ordinary
"51,684",2.7902029125,3,22,18,1,ordinary,ordinary
"51,686",0.6931471806,2,0,1,0,ordinary,ordinary
"51,689",0,1,1,1,0,ordinary,ordinary
"51,697",0.6931471806,0,2,0,0,ordinary,ordinary
"51,702",0.6931471806,0,0,4,2,ordinary,ordinary
"51,709",0.6931471806,1,2,0,0,ordinary,ordinary
"51,712",7.9439738211,159,21,82,35,top_5,outstanding
"51,713",0,0,2,2,0,ordinary,ordinary
"51,714",0.6931471806,2,1,0,0,ordinary,ordinary
"51,717",0.6931471806,2,1,0,0,ordinary,ordinary
"51,718",0.6931471806,2,0,1,0,ordinary,ordinary
"51,722",0.3250829734,0,1,10,0,ordinary,ordinary
"51,723",0.673011667,0,6,10,0,ordinary,ordinary
"51,724",0.6931471806,2,4,0,0,ordinary,ordinary
"51,741",1.0986122887,1,1,3,0,ordinary,ordinary
"51,750",0,2,2,2,0,ordinary,ordinary
"51,763",0,1,0,1,0,ordinary,ordinary
"51,765",0,1,0,1,0,ordinary,ordinary
"51,768",0.6615632382,5,0,8,2,ordinary,ordinary
"51,770",0.6931471806,1,0,0,2,ordinary,ordinary
"51,777",5.1246165238,23,1,18,12,ordinary,ordinary
"51,778",0.6931471806,1,4,1,0,ordinary,ordinary
"51,779",0,0,0,1,1,ordinary,ordinary
"51,787",3.5923896111,17,1,25,1,top_5_10,outstanding
"51,790",0,2,0,0,2,ordinary,ordinary
"51,794",0.9433483923,0,1,10,0,ordinary,ordinary
"51,804",0.6931471806,3,0,6,0,ordinary,ordinary
"51,805",0,0,1,0,0,ordinary,ordinary
"51,809",0.6931471806,0,0,2,0,ordinary,ordinary
"51,811",0.6931471806,4,8,0,0,ordinary,ordinary
"51,813",0,4,5,0,5,ordinary,ordinary
"51,816",0,3,0,3,0,ordinary,ordinary
"51,818",4.6365877205,14,6,13,0,ordinary,ordinary
"51,821",0,1,0,0,0,ordinary,ordinary
"51,823",0,4,4,4,0,ordinary,ordinary
"51,824",0.6931471806,3,0,6,0,ordinary,ordinary
"51,827",0.8418552593,23,0,10,0,ordinary,ordinary
"51,831",0,0,1,0,0,ordinary,ordinary
"51,833",0,2,0,2,2,ordinary,ordinary
"51,834",0.6931471806,2,0,1,0,ordinary,ordinary
"51,836",0.6931471806,1,2,0,0,ordinary,ordinary
"51,846",0,1,0,1,1,ordinary,ordinary
"51,848",0,1,0,1,0,ordinary,ordinary
"51,850",0,1,0,1,0,ordinary,ordinary
"51,852",0,1,0,1,0,ordinary,ordinary
"51,853",0.6931471806,2,0,0,0,ordinary,ordinary
"51,856",0.6931471806,0,0,0,2,ordinary,ordinary
"51,857",1.3296613489,3,0,2,0,ordinary,ordinary
"51,865",0.6931471806,2,0,0,0,ordinary,ordinary
"51,875",0.6931471806,2,0,0,0,ordinary,ordinary
"51,882",3.6787781005,4,0,7,2,ordinary,ordinary
"51,883",1.2730283366,0,0,3,3,ordinary,ordinary
"51,884",0,1,0,1,0,ordinary,ordinary
"51,899",0.6931471806,2,0,1,0,ordinary,ordinary
"51,904",0.6931471806,1,0,2,0,ordinary,ordinary
"51,906",0,2,0,2,0,ordinary,ordinary
"51,908",0.6931471806,2,0,0,0,ordinary,ordinary
"51,911",7.8050677812,104,28,78,39,top_5,outstanding
"51,914",0.6931471806,2,0,0,0,ordinary,ordinary
"51,915",0,1,0,0,0,ordinary,ordinary
"51,917",0,1,0,1,1,ordinary,ordinary
"51,919",0,0,0,1,1,ordinary,ordinary
"51,924",0,1,1,0,0,ordinary,ordinary
"51,927",0,2,0,0,0,ordinary,ordinary
"51,931",0.6931471806,1,1,2,0,ordinary,ordinary
"51,934",0,1,0,1,0,ordinary,ordinary
"51,935",0,0,1,0,1,ordinary,ordinary
"51,936",0,2,0,2,2,ordinary,ordinary
"51,937",0.6931471806,2,1,0,0,ordinary,ordinary
"51,942",0.6931471806,1,0,2,0,ordinary,ordinary
"51,943",0,1,1,0,0,ordinary,ordinary
